year,month,day,hour,dewp_EWR,dewp_JFK,dewp_LGA,humid_EWR,humid_JFK,humid_LGA,wind_dir_EWR,wind_dir_JFK,wind_dir_LGA,wind_speed_EWR,wind_speed_JFK,wind_speed_LGA
2013,10,21,14,35.06,35.96,32,30.68,34.06,28.01,210,180,190,8.05546,9.20624,12.658579999999999
2013,10,21,15,35.06,41,33.08,29.56,42.82,29.25,220,170,210,12.658579999999999,13.809359999999998,13.809359999999998
2013,10,21,16,35.06,39.92,41,31.66,42.65,44.47,190,180,160,9.20624,16.11092,13.809359999999998
2013,10,21,17,37.94,39.92,37.04,38.01,45.74,39.33,170,180,180,12.658579999999999,18.41248,13.809359999999998
2013,10,21,18,39.02,42.98,41,44.16,53.15,49.25,160,190,180,11.5078,18.41248,16.11092
2013,10,21,19,41,46.04,41,51.18,59.72,49.25,180,190,190,10.357019999999999,19.56326,13.809359999999998
2013,10,21,20,44.96,48.92,44.06,63.97,69.17,57.57,190,200,200,10.357019999999999,17.261699999999998,10.357019999999999
2013,10,21,21,44.96,46.94,42.98,66.52,64.22,55.24,200,200,200,11.5078,16.11092,10.357019999999999
2013,10,21,22,44.96,46.94,42.98,66.52,64.22,57.42,180,210,210,6.904679999999999,16.11092,9.20624
2013,10,21,23,44.96,48.02,44.06,71.49,66.88,59.84,200,200,220,4.60312,16.11092,6.904679999999999
2013,10,22,0,46.04,48.02,44.96,74.48,66.88,61.93,200,210,210,8.05546,16.11092,8.05546
2013,10,22,1,46.04,48.02,44.96,74.48,69.52,63.97,190,210,210,6.904679999999999,11.5078,8.05546
2013,10,22,2,46.04,48.02,44.96,76.98,74.67,66.52,180,220,200,3.4523399999999995,10.357019999999999,4.60312
2013,10,22,3,46.04,48.02,46.04,82.81,77.15,69.3,0,220,180,0,9.20624,4.60312
2013,10,22,4,44.96,50,46.04,82.73,80.4,71.6,0,220,0,0,11.5078,0
2013,10,22,5,44.96,48.92,46.94,86.13,83,77.06,0,230,170,0,9.20624,3.4523399999999995
2013,10,22,6,46.04,48.92,46.94,86.19,77.23,71.7,240,230,210,3.4523399999999995,11.5078,5.7539
2013,10,22,7,48.92,48.92,46.94,85.78,74.27,71.7,0,220,200,0,9.20624,4.60312
2013,10,22,8,48.92,50,46.94,79.8,67.11,64.22,250,200,220,3.4523399999999995,14.960139999999999,5.7539
2013,10,22,9,48.92,48.92,44.96,66.56,60.11,55.52,240,210,210,10.357019999999999,16.11092,11.5078
2013,10,22,10,46.94,46.94,42.98,53.73,53.73,46.22,240,220,250,12.658579999999999,13.809359999999998,10.357019999999999
2013,10,22,11,46.94,46.04,44.06,52.06,46.98,48.17,230,230,240,10.357019999999999,12.658579999999999,9.20624
2013,10,22,12,46.04,46.94,44.06,46.98,50.14,44.95,260,230,230,11.5078,11.5078,8.05546
2013,10,22,13,46.94,46.04,42.98,53.73,45.26,43.13,280,230,260,12.658579999999999,13.809359999999998,13.809359999999998
2013,10,22,14,46.04,44.96,42.98,57.84,49.85,48,260,290,270,11.5078,16.11092,13.809359999999998
2013,10,22,15,44.06,44.96,41,51.64,51.77,45.91,260,250,230,11.5078,10.357019999999999,12.658579999999999
2013,10,22,16,44.06,44.96,41,51.64,51.77,45.91,250,250,240,11.5078,12.658579999999999,10.357019999999999
2013,10,22,17,44.96,44.06,42.08,57.33,55.39,49.73,240,250,260,11.5078,11.5078,10.357019999999999
2013,10,22,18,44.96,44.06,41,61.93,57.57,49.25,230,250,250,6.904679999999999,12.658579999999999,14.960139999999999
2013,10,22,19,46.04,46.04,42.98,69.3,64.52,55.24,230,250,230,10.357019999999999,10.357019999999999,8.05546
2013,10,22,20,44.06,46.94,35.96,64.28,68.95,42.02,250,250,260,11.5078,11.5078,13.809359999999998
2013,10,22,21,39.02,41,33.98,56.86,54.95,40.37,260,270,280,8.05546,11.5078,12.658579999999999
2013,10,22,22,35.06,35.06,37.94,54.09,46.77,50.72,280,290,320,8.05546,9.20624,14.960139999999999
2013,10,22,23,35.96,39.92,39.92,56.05,58.89,58.89,0,340,340,0,12.658579999999999,4.60312
2013,10,23,0,35.96,39.92,39.02,62.82,65.48,58.77,270,340,340,3.4523399999999995,8.05546,4.60312
2013,10,23,1,35.96,37.94,39.92,65.43,70.74,63.33,300,30,30,3.4523399999999995,4.60312,4.60312
2013,10,23,2,33.98,39.02,37.94,62.56,76.35,63.08,0,20,10,0,4.60312,6.904679999999999
2013,10,23,3,35.96,37.94,37.94,65.43,76.25,63.08,0,40,20,0,3.4523399999999995,6.904679999999999
2013,10,23,4,35.96,39.92,35.96,70.52,73.39,58.34,360,10,360,5.7539,3.4523399999999995,6.904679999999999
2013,10,23,5,35.96,39.92,35.96,67.69,70.95,58.34,10,50,30,4.60312,3.4523399999999995,6.904679999999999
2013,10,23,8,37.94,37.94,37.94,65.67,60.6,60.6,360,60,40,5.7539,5.7539,5.7539
2013,10,23,9,37.94,33.98,35.96,63.08,50.11,56.05,10,60,40,6.904679999999999,9.20624,8.05546
2013,10,23,10,37.94,33.98,33.98,60.6,48.16,50.11,20,50,50,9.20624,9.20624,9.20624
2013,10,23,11,35.96,35.96,35.96,50.42,54.22,52.11,10,60,50,11.5078,10.357019999999999,14.960139999999999
2013,10,23,12,35.96,33.08,33.08,50.42,46.46,46.46,30,30,40,11.5078,12.658579999999999,16.11092
2013,10,23,13,33.98,32,32,48.16,46.28,46.28,10,20,50,9.20624,11.5078,12.658579999999999
2013,10,23,14,32,30.92,30.92,41.38,44.31,45.81,30,40,40,6.904679999999999,9.20624,8.05546
2013,10,23,15,33.08,30.92,30.02,41.82,42.58,39.72,NA,10,30,3.4523399999999995,6.904679999999999,3.4523399999999995
2013,10,23,16,35.06,30.92,30.92,50.28,39.61,41.2,310,50,360,16.11092,8.05546,8.05546
2013,10,23,17,33.98,30.92,35.06,50.11,42.58,52.32,320,10,340,10.357019999999999,4.60312,12.658579999999999
2013,10,23,18,33.98,32,33.08,50.11,46.28,48.34,280,310,310,16.11092,11.5078,11.5078
2013,10,23,19,35.06,35.06,33.98,56.3,56.3,51.81,300,280,290,12.658579999999999,13.809359999999998,14.960139999999999
2013,10,23,20,33.98,35.06,33.98,58.07,54.09,53.92,300,310,300,10.357019999999999,13.809359999999998,13.809359999999998
2013,10,23,21,35.06,33.08,35.06,60.62,52.02,58.61,300,320,300,8.05546,11.5078,12.658579999999999
2013,10,23,22,35.06,33.98,33.98,65.32,58.07,58.07,290,310,300,10.357019999999999,13.809359999999998,13.809359999999998
2013,10,23,23,33.98,33.98,35.06,65.18,60.47,63.13,270,300,300,5.7539,11.5078,12.658579999999999
2013,10,24,0,35.06,33.98,35.06,70.42,62.56,63.13,270,300,310,6.904679999999999,10.357019999999999,12.658579999999999
2013,10,24,1,35.06,33.08,35.06,73.39,60.35,65.32,250,310,310,6.904679999999999,17.261699999999998,14.960139999999999
2013,10,24,2,35.06,32,33.08,75.98,62.3,60.35,260,290,300,8.05546,12.658579999999999,13.809359999999998
2013,10,24,3,33.98,32,33.08,75.88,62.3,62.87,250,290,300,8.05546,9.20624,12.658579999999999
2013,10,24,4,33.08,33.08,33.98,73.19,65.07,67.45,260,290,300,5.7539,14.960139999999999,11.5078
2013,10,24,5,33.08,33.08,33.08,79.05,70.2,65.07,250,290,300,8.05546,11.5078,11.5078
2013,10,24,6,33.08,32,33.08,76.32,70.08,67.81,270,290,290,10.357019999999999,9.20624,10.357019999999999
2013,10,24,7,33.08,32,32,73.19,67.22,64.93,280,260,300,11.5078,9.20624,16.11092
2013,10,24,8,33.08,33.98,30.92,65.07,72.78,59.64,280,280,270,14.960139999999999,9.20624,6.904679999999999
2013,10,24,9,32,31.1,30.02,55.85,60.08,51.55,270,280,290,12.658579999999999,11.5078,13.809359999999998
2013,10,24,10,32,28.94,26.96,49.81,47.36,42.22,260,270,280,10.357019999999999,16.11092,12.658579999999999
2013,10,24,11,30.02,28.04,28.04,42.72,40.73,40.73,250,260,260,17.261699999999998,14.960139999999999,9.20624
2013,10,24,12,28.94,28.04,26.96,39.28,37.86,38.96,250,260,270,17.261699999999998,17.261699999999998,14.960139999999999
2013,10,24,13,26.06,26.96,24.98,33.76,33.69,33.36,260,260,250,18.41248,19.56326,18.41248
2013,10,24,14,24.98,24.98,26.96,30.04,30.04,35.04,250,270,280,17.261699999999998,20.714039999999997,13.809359999999998
2013,10,24,15,23,22.82,21.92,29.72,28.92,29.35,280,280,270,18.41248,14.960139999999999,17.261699999999998
2013,10,24,16,23,19.94,23,29.72,26.63,30.71,280,250,280,14.960139999999999,18.41248,23.0156
2013,10,24,17,23,19.04,23,31.96,27.93,31.96,270,280,260,16.11092,17.261699999999998,12.658579999999999
2013,10,24,18,23,21.02,23,35.8,31.42,33.04,260,280,270,11.5078,18.41248,12.658579999999999
2013,10,24,19,24.08,22.1,23,38.74,35.17,34.39,250,270,270,12.658579999999999,20.714039999999997,16.11092
2013,10,24,20,26.96,26.96,24.98,47.05,45.17,40.22,260,270,260,11.5078,16.11092,16.11092
2013,10,24,21,28.04,26.96,26.06,51.24,46.41,43.81,250,280,260,11.5078,12.658579999999999,16.11092
2013,10,24,22,28.04,28.04,26.06,55.27,49.19,43.81,240,270,260,10.357019999999999,18.41248,16.11092
2013,10,24,23,28.04,26.96,26.06,57.22,49.02,45.33,240,280,260,10.357019999999999,12.658579999999999,16.11092
2013,10,25,0,28.04,28.04,26.06,57.22,55.27,47.23,240,280,260,10.357019999999999,16.11092,11.5078
2013,10,25,1,28.04,28.04,26.96,62.21,55.27,50.73,230,280,260,8.05546,13.809359999999998,14.960139999999999
2013,10,25,2,28.04,28.04,26.96,62.21,57.22,50.73,250,270,260,8.05546,14.960139999999999,14.960139999999999
2013,10,25,3,28.04,28.04,26.96,67.21,57.22,52.87,230,270,260,11.5078,14.960139999999999,11.5078
2013,10,25,4,28.04,28.94,28.04,67.21,64.54,57.22,250,270,270,10.357019999999999,14.960139999999999,12.658579999999999
2013,10,25,5,28.94,30.02,30.92,72.24,69.86,62.16,260,280,290,6.904679999999999,11.5078,11.5078
2013,10,25,6,28.94,28.94,30.02,69.73,66.85,59.93,240,280,280,6.904679999999999,12.658579999999999,10.357019999999999
2013,10,25,7,30.02,28.94,30.02,69.86,64.54,62.04,250,280,300,6.904679999999999,10.357019999999999,16.11092
2013,10,25,8,30.92,28.94,30.92,64.35,59.36,59.64,270,310,300,8.05546,14.960139999999999,16.11092
2013,10,25,9,32,31.1,30.02,55.85,60.08,53.33,280,320,310,6.904679999999999,13.809359999999998,14.960139999999999
2013,10,25,10,30.92,26.96,28.94,49.64,45.48,47.36,260,300,320,9.20624,14.960139999999999,11.5078
2013,10,25,11,30.02,28.04,30.92,42.72,44.14,47.68,300,270,310,13.809359999999998,12.658579999999999,16.11092
2013,10,25,12,30.02,28.94,30.92,44.16,42.26,47.68,290,290,320,14.960139999999999,14.960139999999999,17.261699999999998
2013,10,25,13,28.04,28.04,30.02,37.86,36.63,42.72,310,280,300,18.41248,16.11092,17.261699999999998
2013,10,25,14,26.96,26.06,28.94,36.22,33.76,40.88,280,300,300,16.11092,18.41248,14.960139999999999
2013,10,25,15,26.06,24.98,28.94,33.76,32.28,39.28,300,320,310,18.41248,19.56326,19.56326
2013,10,25,16,24.98,23,28.04,32.28,30.71,37.86,320,310,310,17.261699999999998,14.960139999999999,17.261699999999998
2013,10,25,17,24.98,21.92,26.06,34.72,30.53,36.31,310,310,300,9.20624,17.261699999999998,17.261699999999998
2013,10,25,18,26.06,24.08,28.04,37.54,34.57,36.63,270,310,310,9.20624,10.357019999999999,13.809359999999998
2013,10,25,19,28.04,24.98,28.04,42.39,37.36,40.73,280,290,310,8.05546,9.20624,14.960139999999999
2013,10,26,1,32,35.42,32,75.69,73.94,53.63,220,270,240,4.60312,9.20624,9.20624
2013,10,26,2,30.92,34.88,32,78.31,79.75,57.78,210,270,210,4.60312,6.904679999999999,5.7539
2013,10,26,3,32,35.6,30.02,81.8,80.37,51.55,200,260,250,5.7539,9.20624,9.20624
2013,10,26,4,30.02,34.34,30.92,81.65,80.27,57.63,200,270,230,6.904679999999999,6.904679999999999,5.7539
2013,10,26,5,28.94,32.54,28.04,84.56,72.63,51.24,210,280,240,4.60312,8.05546,9.20624
2013,10,26,6,30.02,32.72,28.04,85.24,72.14,53.03,210,260,240,6.904679999999999,11.5078,8.05546
2013,10,26,7,30.92,33.08,28.94,81.72,69.72,55.02,210,260,240,6.904679999999999,11.5078,9.20624
2013,10,26,8,30.92,28.94,28.94,69.96,55.4,53.17,230,260,230,8.05546,11.5078,9.20624
2013,10,26,9,30.92,26.42,28.04,57.63,42.99,47.54,220,230,230,8.05546,10.357019999999999,11.5078
2013,10,26,10,30.02,30.56,28.94,45.97,50.25,43.99,220,240,210,10.357019999999999,13.809359999999998,10.357019999999999
2013,10,26,11,28.04,28.94,26.06,37.86,43.99,37.54,220,220,220,14.960139999999999,11.5078,13.809359999999998
2013,10,26,12,26.06,25.7,24.98,31.41,35.07,33.36,210,240,230,19.56326,21.864819999999998,19.56326
2013,10,26,13,26.06,24.08,24.08,31.41,29.31,31.09,210,240,250,23.0156,20.714039999999997,18.41248
2013,10,26,14,26.06,26.06,24.08,31.41,33.54,29.89,200,230,210,18.41248,20.714039999999997,16.11092
2013,10,26,15,26.06,28.4,24.08,31.41,35.98,29.89,230,220,220,23.0156,23.0156,18.41248
2013,10,26,16,28.04,28.4,24.98,35.22,35.98,31.03,220,210,220,21.864819999999998,18.41248,16.11092
2013,10,26,17,28.04,32,26.06,36.63,43.9,33.76,220,210,220,19.56326,14.960139999999999,12.658579999999999
2013,10,26,18,30.92,33.26,28.04,44.31,46.79,36.63,200,210,210,11.5078,16.11092,13.809359999999998
2013,10,26,19,28.04,34.16,28.04,40.73,48.51,37.86,220,230,220,13.809359999999998,20.714039999999997,11.5078
2013,10,26,20,28.04,34.52,28.04,42.39,51.54,39.4,230,220,230,9.20624,20.714039999999997,13.809359999999998
2013,10,26,22,28.94,35.42,28.04,43.99,55.97,39.4,220,220,220,9.20624,17.261699999999998,9.20624
2013,10,26,23,30.02,33.8,28.04,45.97,51.09,39.4,220,220,220,6.904679999999999,11.5078,12.658579999999999
2013,10,27,0,30.02,31.82,26.96,44.16,47.82,37.68,230,230,220,11.5078,9.20624,11.5078
2013,10,27,1,30.92,32.54,28.04,47.68,48.25,39.4,240,240,250,8.05546,12.658579999999999,13.809359999999998
2013,10,27,2,30.92,34.34,28.94,47.68,52.91,42.26,240,260,240,9.20624,17.261699999999998,9.20624
2013,10,27,3,32,30.74,28.04,51.85,47.02,40.73,220,260,240,6.904679999999999,9.20624,13.809359999999998
2013,10,27,4,30.92,31.28,28.04,53.47,49.36,40.73,220,260,250,6.904679999999999,11.5078,8.05546
2013,10,27,5,30.92,31.64,28.04,57.63,55.8,42.39,240,260,260,6.904679999999999,13.809359999999998,11.5078
2013,10,27,6,30.92,31.1,28.94,59.64,53.86,43.99,210,270,250,5.7539,12.658579999999999,10.357019999999999
2013,10,27,7,30.92,31.1,28.94,59.64,52.77,45.79,220,260,260,8.05546,14.960139999999999,12.658579999999999
2013,10,27,8,32,32,30.02,53.63,50.14,47.86,220,270,290,9.20624,11.5078,11.5078
2013,10,27,9,32,31.1,30.92,46.28,47.39,45.81,270,320,300,13.809359999999998,13.809359999999998,13.809359999999998
2013,10,27,10,30.92,30.02,30.02,39.61,41.6,41.05,290,290,280,13.809359999999998,17.261699999999998,13.809359999999998
2013,10,27,11,30.92,30.02,30.02,36.87,38.95,38.19,270,290,310,13.809359999999998,16.11092,14.960139999999999
2013,10,27,12,30.92,27.68,30.02,34.34,32.94,38.19,290,280,270,12.658579999999999,13.809359999999998,9.20624
2013,10,27,13,28.94,27.68,28.94,31.68,31.07,34.01,270,310,270,13.809359999999998,14.960139999999999,12.658579999999999
2013,10,27,14,28.04,25.88,28.94,28.45,29.41,32.93,300,270,300,18.41248,11.5078,10.357019999999999
2013,10,27,15,28.04,25.16,26.06,29.38,29.1,29.25,280,310,290,19.56326,16.11092,14.960139999999999
2013,10,27,16,28.04,26.6,28.94,31.74,32.12,34.01,300,280,280,12.658579999999999,16.11092,12.658579999999999
2013,10,27,17,28.04,26.6,28.04,35.22,32.76,34.09,290,300,300,10.357019999999999,10.357019999999999,13.809359999999998
2013,10,27,18,28.04,26.06,28.94,36.63,33.76,36.54,270,310,310,10.357019999999999,13.809359999999998,11.5078
2013,10,27,19,28.04,28.22,30.02,39.4,38.91,39.72,270,280,280,10.357019999999999,10.357019999999999,8.05546
2013,10,27,20,28.94,29.48,28.04,42.26,42.35,37.86,270,270,280,8.05546,13.809359999999998,12.658579999999999
2013,10,27,21,28.94,29.84,30.02,45.79,45.94,42.72,250,270,280,8.05546,13.809359999999998,9.20624
2013,10,27,22,30.02,28.94,30.02,49.5,45.79,44.16,260,280,300,8.05546,9.20624,12.658579999999999
2013,10,27,23,30.02,28.94,30.02,51.55,45.79,45.97,260,280,300,5.7539,9.20624,11.5078
2013,10,28,0,30.02,28.94,30.92,55.56,47.36,49.64,280,300,300,8.05546,9.20624,9.20624
2013,10,28,1,30.02,28.94,30.02,59.93,51.03,47.86,0,290,290,0,6.904679999999999,6.904679999999999
2013,10,28,2,30.02,28.94,30.02,62.04,55.02,49.5,0,290,300,0,3.4523399999999995,6.904679999999999
2013,10,28,3,32,30.02,30.02,73.08,62.04,49.5,210,230,200,4.60312,6.904679999999999,3.4523399999999995
2013,10,28,4,30.92,32,30.02,75.58,70.08,55.56,220,270,0,3.4523399999999995,6.904679999999999,0
2013,10,28,5,30.92,33.08,33.98,72.46,70.2,58.07,250,280,310,4.60312,4.60312,9.20624
2013,10,28,6,30.92,33.98,30.02,69.96,75.88,51.55,190,230,250,4.60312,8.05546,3.4523399999999995
2013,10,28,7,30.92,33.98,30.92,75.58,79.12,55.32,0,230,0,0,5.7539,0
2013,10,28,8,33.08,35.96,28.94,65.07,78.74,43.99,220,230,230,8.05546,6.904679999999999,9.20624
2013,10,28,9,30.92,33.98,28.04,47.68,65.18,39.4,230,250,230,9.20624,10.357019999999999,13.809359999999998
2013,10,28,10,28.94,32,26.96,36.54,46.28,35.04,230,240,240,11.5078,12.658579999999999,10.357019999999999
2013,10,28,11,28.04,30.02,28.04,30.53,39.72,34.09,250,230,250,12.658579999999999,14.960139999999999,10.357019999999999
2013,10,28,12,30.02,33.98,28.94,31.85,40.37,31.68,260,240,260,13.809359999999998,13.809359999999998,14.960139999999999
2013,10,28,13,30.02,33.08,28.94,29.69,36.04,30.48,250,260,250,14.960139999999999,16.11092,12.658579999999999
2013,10,28,14,30.02,28.94,28.94,28.77,30.09,29.52,260,260,230,12.658579999999999,14.960139999999999,13.809359999999998
2013,10,28,15,30.02,28.94,28.94,29.69,30.28,29.52,260,260,270,8.05546,13.809359999999998,9.20624
2013,10,28,16,30.02,28.94,30.02,30.85,30.09,30.85,250,290,260,11.5078,9.20624,9.20624
2013,10,28,17,30.92,31.1,30.02,34.34,34.36,31.85,250,260,250,9.20624,9.20624,9.20624
2013,10,28,18,30.92,29.12,32,36.87,34.04,35.87,240,260,290,6.904679999999999,6.904679999999999,6.904679999999999
2013,10,28,19,32,27.86,33.08,38.51,32.54,40.22,320,290,360,6.904679999999999,8.05546,11.5078
2013,10,28,20,33.08,33.08,33.08,43.21,42.1,41.82,360,10,360,11.5078,8.05546,5.7539
2013,10,28,21,33.08,33.08,33.08,46.46,43.5,44.95,360,10,50,9.20624,6.904679999999999,6.904679999999999
2013,10,28,22,33.98,33.08,33.08,53.92,43.21,44.95,10,10,30,6.904679999999999,6.904679999999999,9.20624
2013,10,28,23,33.98,33.98,33.08,56.14,51.81,48.34,10,30,30,8.05546,8.05546,11.5078
2013,10,29,0,33.98,33.08,30.92,58.07,52.02,47.68,20,20,20,11.5078,8.05546,11.5078
2013,10,29,1,30.92,32,28.94,51.34,51.85,45.79,30,30,30,9.20624,8.05546,8.05546
2013,10,29,2,30.92,32,30.02,57.63,53.63,47.86,10,30,30,8.05546,6.904679999999999,11.5078
2013,10,29,3,30.02,32,33.98,51.55,55.85,56.14,10,20,70,10.357019999999999,9.20624,11.5078
2013,10,29,4,30.92,31.1,33.08,55.32,55.72,58.33,10,20,40,8.05546,9.20624,8.05546
2013,10,29,5,30.92,35.06,30.92,57.63,68.05,55.32,20,30,30,9.20624,8.05546,10.357019999999999
2013,10,29,6,30.92,35.06,30.02,62.16,70.42,55.56,10,10,20,9.20624,5.7539,8.05546
2013,10,29,7,32,35.96,28.04,64.93,70.52,53.03,10,10,40,11.5078,9.20624,10.357019999999999
2013,10,29,8,30.92,35.06,28.04,55.32,65.32,51.24,20,30,20,12.658579999999999,10.357019999999999,9.20624
2013,10,29,9,30.02,33.08,28.94,49.5,56.01,51.03,10,50,30,10.357019999999999,11.5078,11.5078
2013,10,29,10,28.94,33.08,28.94,43.99,49.97,47.36,360,360,50,8.05546,8.05546,9.20624
2013,10,29,11,30.02,32,28.94,41.05,43.04,43.99,NA,20,60,5.7539,3.4523399999999995,10.357019999999999
2013,10,29,12,30.92,30.02,28.04,41.2,38.19,39.4,10,20,70,5.7539,5.7539,8.05546
2013,10,29,13,30.92,28.94,28.04,39.61,36.54,37.86,0,360,40,0,8.05546,6.904679999999999
2013,10,29,14,30.92,28.94,28.94,36.87,34.01,38.01,0,0,60,0,0,6.904679999999999
2013,10,29,15,30.92,28.04,30.02,38.34,32.78,39.72,110,0,60,5.7539,0,9.20624
2013,10,29,16,30.92,28.94,30.92,39.61,35.37,41.2,20,20,60,6.904679999999999,5.7539,9.20624
2013,10,29,17,30.92,28.94,30.92,44.31,39.28,44.31,30,90,80,4.60312,3.4523399999999995,9.20624
2013,10,29,18,32,28.94,28.94,53.63,42.26,40.88,20,60,60,9.20624,3.4523399999999995,6.904679999999999
2013,10,29,19,32,30.02,30.02,55.85,45.97,42.72,20,50,NA,6.904679999999999,5.7539,3.4523399999999995
2013,10,29,20,30.02,30.02,32,55.56,49.5,47.85,20,70,40,6.904679999999999,4.60312,4.60312
2013,10,29,21,30.92,33.08,30.02,59.64,58.33,44.16,20,60,40,5.7539,5.7539,4.60312
2013,10,29,22,30.92,33.08,37.04,55.32,60.35,60.89,10,0,40,3.4523399999999995,0,4.60312
2013,10,29,23,30.92,33.08,33.08,53.47,58.33,54.15,0,50,130,0,4.60312,4.60312
2013,10,30,0,32,35.06,32,62.3,65.32,51.85,20,60,130,3.4523399999999995,3.4523399999999995,4.60312
2013,10,30,1,33.08,35.06,30.92,62.87,65.32,49.64,20,70,140,3.4523399999999995,3.4523399999999995,3.4523399999999995
2013,10,30,2,33.08,35.06,30.02,62.87,63.13,47.86,30,40,0,4.60312,3.4523399999999995,0
2013,10,30,3,33.98,35.06,30.92,70.28,63.13,49.64,20,40,0,4.60312,3.4523399999999995,0
2013,10,30,4,33.08,35.06,30.92,67.81,63.13,49.64,10,50,90,5.7539,5.7539,4.60312
2013,10,30,5,35.06,33.98,37.4,70.42,62.56,66.05,20,360,30,4.60312,3.4523399999999995,4.60312
2013,10,30,6,35.06,35.06,37.04,70.42,63.13,63.39,20,20,40,4.60312,5.7539,5.7539
2013,10,30,7,35.96,35.06,37.04,70.52,65.32,63.39,0,0,50,0,0,5.7539
2013,10,30,8,37.04,35.96,39.02,63.39,54.22,63.22,0,30,40,0,3.4523399999999995,4.60312
2013,10,30,9,37.94,39.02,39.92,60.6,54.67,60.87,0,0,0,0,0,0
2013,10,30,10,39.2,42.08,41,58.02,57.29,59.04,0,260,NA,0,4.60312,3.4523399999999995
2013,10,30,11,41,44.06,42.98,57.14,57.57,59.31,0,240,0,0,3.4523399999999995,0
2013,10,30,12,44.96,46.94,46.04,61.93,64.22,64.52,240,240,230,5.7539,9.20624,9.20624
2013,10,30,13,46.94,48.02,46.4,59.84,66.88,67.12,230,210,230,6.904679999999999,8.05546,11.5078
2013,10,30,14,48.02,48.02,46.04,59.99,66.88,62.07,240,200,210,10.357019999999999,6.904679999999999,10.357019999999999
2013,10,30,15,48.92,48.92,46.94,66.56,69.17,64.22,230,220,190,9.20624,6.904679999999999,8.05546
2013,10,30,16,48.92,51.08,46.94,66.56,74.96,64.22,240,190,190,6.904679999999999,9.20624,9.20624
2013,10,30,17,50,53.06,48.92,72.01,83.82,71.9,170,190,170,3.4523399999999995,5.7539,9.20624
2013,10,30,18,50,50,50,74.86,83.08,74.86,NA,190,180,3.4523399999999995,8.05546,8.05546
2013,10,30,19,50,50,48.02,74.86,86.41,69.52,160,230,210,3.4523399999999995,5.7539,5.7539
2013,10,30,20,51.08,51.98,48.92,77.92,83.21,71.9,200,240,220,4.60312,6.904679999999999,5.7539
2013,10,30,21,51.08,51.08,48.02,83.69,80.49,71.81,210,230,200,4.60312,6.904679999999999,5.7539
2013,10,30,22,50,50,46.04,80.4,83.08,64.52,230,220,210,3.4523399999999995,4.60312,8.05546
2013,10,30,23,48.92,50,46.04,85.78,89.31,69.3,210,230,210,3.4523399999999995,5.7539,3.4523399999999995
2013,10,31,0,50,48.92,46.94,89.31,89.26,74.08,200,0,190,3.4523399999999995,0,5.7539
2013,10,31,1,51.8,51.98,48.02,93.6,89.4,80.25,0,180,200,0,3.4523399999999995,4.60312
2013,10,31,2,51.08,51.98,48.92,89.95,86.52,79.8,0,0,200,0,0,3.4523399999999995
2013,10,31,3,48.92,51.98,48.02,89.26,89.4,74.67,20,0,200,3.4523399999999995,0,5.7539
2013,10,31,4,48.92,51.98,48.92,85.78,86.52,77.23,0,0,0,0,0,0
2013,10,31,5,48.92,51.98,48.92,83,86.52,74.27,30,0,180,3.4523399999999995,0,4.60312
2013,10,31,6,51.08,51.98,50,83.69,83.21,77.32,0,0,170,0,0,3.4523399999999995
2013,10,31,7,50,53.06,50,80.4,86.58,74.86,60,100,60,4.60312,4.60312,5.7539
2013,10,31,8,51.8,55.04,51.98,82.12,83.41,82.12,70,130,NA,3.4523399999999995,5.7539,9.20624
2013,10,31,9,55.94,57.02,55.04,83.47,83.54,72.53,170,150,140,4.60312,12.658579999999999,6.904679999999999
2013,10,31,10,57.92,57.92,55.94,80.49,75.12,77.29,170,180,NA,4.60312,13.809359999999998,10.357019999999999
2013,10,31,11,57.2,57.92,57.02,77.92,80.49,75.51,210,180,200,6.904679999999999,13.809359999999998,6.904679999999999
2013,10,31,12,59,57.92,57.2,89.7,83.6,80.93,220,170,200,6.904679999999999,16.11092,9.20624
2013,10,31,13,60.8,57.92,57.92,93.83,86.29,86.29,NA,180,160,4.60312,16.11092,8.05546
2013,10,31,14,60.08,57.92,57.02,86.95,83.6,83.54,120,180,180,4.60312,18.41248,13.809359999999998
2013,10,31,15,59,57.92,57.02,81.07,83.6,80.93,0,180,180,0,19.56326,12.658579999999999
2013,10,31,16,60.08,57.92,57.02,81.15,83.6,80.93,0,190,180,0,21.864819999999998,10.357019999999999
2013,10,31,17,59,57.02,57.02,72.92,80.93,80.93,170,190,170,9.20624,20.714039999999997,10.357019999999999
2013,10,31,18,57.92,57.02,55.94,72.81,80.93,77.83,180,180,180,11.5078,21.864819999999998,11.5078
2013,10,31,19,59,57.02,55.04,81.07,80.93,75.33,170,190,180,8.05546,16.11092,13.809359999999998
2013,10,31,20,55.04,57.02,53.96,70.28,80.93,74.75,190,180,180,12.658579999999999,18.41248,13.809359999999998
2013,10,31,21,55.04,57.92,55.04,70.28,83.6,75.33,190,180,180,12.658579999999999,21.864819999999998,9.20624
2013,10,31,22,57.92,57.92,57.02,80.49,86.29,80.93,210,190,210,17.261699999999998,20.714039999999997,9.20624
2013,10,31,23,60.08,59,57.02,86.95,89.7,77.92,190,180,210,11.5078,12.658579999999999,10.357019999999999
2013,11,1,0,62.06,60.08,59,93.28,93.22,86.9,200,180,170,11.5078,14.960139999999999,10.357019999999999
